AAAS - African & African Amer Studies | First-Year Seminar | 000064 | Topics vary each semester offered. | FALL-SPRNG
GLHLTH - Global Health | Bass Connections Global Health Research Team | 026983 | Tutorial course for Bass Connections yearlong project team. Topics vary depending on semester and section. Teams of undergraduate and graduate students work with faculty leaders to identify, refine, explore and develop solutions to pressing global health issues. Teams may also include postdoctoral fellows and experts from business, government and the nonprofit sector. A team’s work may run in parallel with or contribute to an ongoing research project. Teams will participate in seminars, lectures, field work and other learning experiences relevant to the project. Requires final paper or product containing significant analysis and interpretation. Instructor consent required. | FALL
GLHLTH - Global Health | Connections in Global Health: Interdisciplinary Team Projects | 022191 | Teams of undergraduate and graduate students work with faculty supervisors to identify, refine, explore and develop solutions to pressing global health issues. Teams may also include postdoctoral fellows, visiting global health fellows, and other experts from business, government, and the non-profit sector. A team's work may run in parallel with or contribute to an on-going research project. Teams will participate in seminars, lectures, field work and other learning experiences relevant to the project. Requires substantive paper or product containing significant analysis and interpretation. Instructor consent required. | FALL-SPRNG
GLHLTH - Global Health | Bass Connections Global Health Research Team | 026987 | Tutorial course for Bass Connections yearlong project team. Topics vary depending on semester and section. Teams of undergraduate and graduate students work with faculty leaders to identify, refine, explore and develop solutions to pressing global health issues. Teams may also include postdoctoral fellows and experts from business, government and the non-profit sector. A team’s work may run in parallel with or contribute to an on-going research project. Teams will participate in seminars, lectures, field work and other learning experiences relevant to the project. Requires final paper or product containing significant analysis and interpretation. Instructor consent required. | SPRING
GLHLTH - Global Health | Ethics and Policy-Making | 012654 | Normative concepts in politics, liberty, justice, and the public interest: historical and philosophical roots, relationship to one another and to American political tradition, and implications for domestic and international problems. Department consent required. | FALL-SPRNG
GLHLTH - Global Health | Global Health Graduate Certificate Seminar | 022065 | This seminar is required for the Global Health Graduate Certificate. Its contents will vary by semester but may include a combination of journal club, discussions with experts at Duke or external visitors, and research presentations. | FALL-SPRNG
GREEK - Greek | Elementary Greek | 004925 | Structure of the language (grammatical forms, syntax, vocabulary, and pronunciation); introduction to reading. | FALL
GREEK - Greek | Elementary Greek | 004926 | Second half of Greek 101,102. Prerequisite: Greek 101. | SPRING
GREEK - Greek | Intensive First-Year Greek | 024353 | Intensive introduction to ancient Greek language and culture. Includes structure of the language (grammatical forms, syntax, vocabulary, and pronunciation) and introduction to reading. Combines in one semester the work of Greek 101-102. | SPRING
GREEK - Greek | Intermediate Greek | 004932 | Readings in classical Attic prose literature. Prerequisite: Greek 102 or equivalent. | FALL
GREEK - Greek | Intermediate Greek | 013076 | Review of grammar, reading of selected texts. Taught at the Intercollegiate Center for Classical Studies in Rome. Consent required. | FALL-SPRNG
GREEK - Greek | Advanced Intermediate Greek | 013077 | Introduction to ancient Greek poetry. Recommended prerequisite: Greek 203 or the equivalent. | SPRING
GREEK - Greek | Advanced Greek | 013153 | Readings vary. Taught at the Intercollegiate Center for Classical Studies in Rome. Consent required. | FALL-SPRNG
GREEK - Greek | Lyric and Hellenistic Poetry | 019010 | Readings in Greek lyric and Hellenistic poetry. Possible authors and works include selected fragments from the major lyric poets, Pindar, Theocritus and/or others, particularly as they illuminate construction, testing, examination of Greek cultural identity. Must have 2 years of Greek (or equivalent). | FALL-SPRNG
GREEK - Greek | Greek Drama | 019012 | Reading and interpretation of selected plays by Aeschylus, Sophocles, Euripides, Aristophanes, and Menander, with attention to language, meter, staging, characteristic themes and conventions, and especially the cultural context of ancient drama and its use as an instrument and venue of public ethical and political debate. Must have 2 years of Greek (or equivalent). | FALL-SPRNG
GREEK - Greek | Readings in the Greek Bible and the Greek Fathers | 028522 | Readings in the Greek Bible and its ancient Greek reception. Texts may come from the Septuagint (the ancient Greek translation of the Jewish scriptures), the Greek New Testament, anonymous early Christian documents like the Didache, or from the works of the Greek Fathers. Study of the language (syntax and diction), textual history, authorship, composition and transmission, literary structure, social and historical contexts, message and aims, theological agenda, and ancient reception. | FALL-SPRNG
GREEK - Greek | Independent Study | 021655 | Individual non-research directed study in a field of special interest on a previously approved topic, under the supervision of a faculty member, resulting in an academic and/or artistic product. Consent of instructor and Director of Undergraduate Studies required. | FALL
GREEK - Greek | Elementary Greek for Graduate Students outside Classical Studies | 026340 | Structure of the language (grammatical forms, syntax, vocabulary, and pronunciation); introduction to reading. The course will feature additional work commensurate with the difference in expectations between undergraduate and graduate classes. This could involve additional reading, additional or differently scoped exam/quiz opportunities or assignments, additional out-of-class meetings, or the like, as consistent with the goals of the class. | FALL
GREEK - Greek | Elementary Greek for Graduate Students outside Classical Studies | 026341 | Second half of Greek 551-552. The course will feature additional work commensurate with the difference in expectations between undergraduate and graduate classes. This could involve additional reading, additional or differently scoped exam/quiz opportunities or assignments, additional out-of-class meetings, or the like, as consistent with the goals of the class. Prerequisite: Greek 551. | SPRING
GREEK - Greek | Intermediate Greek for Graduate Students outside Classical Studies | 026344 | Readings in classical Attic prose literature. The course will feature additional work commensurate with the difference in expectations between undergraduate and graduate classes. This could involve additional reading, additional or differently scoped exam/quiz opportunities or assignments, additional out-of-class meetings, or the like, as consistent with the goals of the class. Prerequisite: Greek 552 or equivalent. | FALL
GREEK - Greek | Advanced Intermediate Greek for Graduate Students outside Classical Studies | 026345 | Introduction to Athenian Drama. The course will feature additional work commensurate with the difference in expectations between undergraduate and graduate classes. This could involve additional reading, additional or differently scoped exam/quiz opportunities or assignments, additional out-of-class meetings, or the like, as consistent with the goals of the class. Prerequisite: Greek 653. | SPRING
GREEK - Greek | Intensive First Year Ancient Greek for Graduate Students | 028356 | Intensive introduction to ancient Greek language and culture. Includes structure of the language (grammatical forms, syntax, vocabulary, and pronunciation) and introduction to reading. Combines in one semester the work of Greek 101-102. The course will feature additional work commensurate with the difference in expectations between undergraduate and graduate classes including, e.g., additional reading, additional or differently scoped exam/quiz opportunities or assignments, additional out-of-class meetings, or the like, as consistent with the goals of the class. | FALL-SPRNG
GREEK - Greek | Readings in the Greek Bible and the Greek Fathers for Graduate Students | 028527 | Readings in the Greek Bible and its ancient Greek reception. Texts may come from the Septuagint (the ancient Greek translation of the Jewish scriptures), the Greek New Testament, anonymous early Christian documents like the Didache, or from the works of the Greek Fathers. Study of the language (syntax and diction), textual history, authorship, composition and transmission, literary structure, social and historical contexts, message and aims, theological agenda, and ancient reception. A graduate version of GREEK 350S, this course features additional work commensurate with the expectations for graduate learning (including additional primary and secondary readings each week). | FALL-SPRNG
GREEK - Greek | Foundations of Ancient Greek: History, Morphology, Semantics, Syntax, Stylistics | 025958 | This course takes students through a graduate-level review of common features of ancient Greek. Emphasis will be on developing firm command of vocabulary, syntax, and certain aspects of the history of the language, while also developing an appreciation for elements of stylistics and fluency in reading at sight. Typical components of the course might include elements of historical linguistics, insofar as they illuminate and help with the command of morphology and semantics; practice in composition or similar exercises that nurture firm command of syntax; close reading of texts with a view to elucidation of stylistics; practice in reading at sight. | FALL
GREEK - Greek | Seminar in Greek Literature I (Selected Topics) | 004967 | Selected authors and topics. | SPRING
GS - Graduate Studies | Responsible Conduct of Research: Campus Workshop | 016219 | Graduate-level training in research and professional ethics is a formal degree requirement for every PhD student at Duke beginning with Fall 2003 matriculation. Topics include history of research ethics, academic integrity, preventive ethics, and Duke resources to assist graduate researchers. Entering PhD students must attend ONE (Humanities and Social Sciences OR Natural Sciences and Engineering) of the full day RCR orientation workshops held each Fall, except basic medical science students who attend Graduate Studies 710A. | FALL
GS - Graduate Studies | Responsible Conduct of Research: Greensboro Workshop | 016220 | Graduate-level training in research and professional ethics is a formal degree requirement for every PhD student at Duke beginning with Fall 2003 matriculation. Topics include history of research ethics, academic integrity, preventive ethics, and Duke resources to assist graduate researchers. Entering PhD students in Basic Medical Sciences must attend a weekend retreat in Greensboro, NC. | FALL
GS - Graduate Studies | Responsible Conduct of Research: Graduate Forums | 016221 | Beyond orientation training, PhD students must earn six additional credits of RCR training during their first three years of study. The Graduate and Medical Schools offer a series of RCR forums (two credits each) during the academic year. Topics include copyright and fair use laws, proper use of data, research with human or animal subjects, authorship, and mentoring. Other RCR training when pre-approved by The Graduate School may take a variety of formats including graduate courses, departmental seminars, or workshops. | FALL-SPRNG
GS - Graduate Studies | Responsible Conduct of Research: Departmental Forum | 018126 | Beyond RCR training, Orientation training, PhD students must earn 6 additional credits of RCR training during their first three years of study.  Departments, programs, or research centers can propose and offer more discipline-specific training for credit when pre-approved by the Associate Dean. Topics vary widely, but should relate to The Graduate School's RCR topics (academic integrity, conflict of interest, mentor/advisee roles, human or animal subjects, proper use of data, fiscal or social responsibility), and to ethical issues encountered when conducting research in the discipline. | FALL-SPRNG
GS - Graduate Studies | Responsible Conduct of Research: Academic Integrity & Misconduct | 027170 | Responsible Conduct of Research (RCR) training is a critical component of graduate education. Scholarly communications, copyright, intellectual property, authorship, open access/institutional repositories, falsification/fabrication/plagiarism, standards of conduct, and other topics related to academic integrity. Instructor consent required. | FALL-SPRNG
GS - Graduate Studies | Responsible Conduct of Research: Diversity & Inclusion in a Research Environment | 027171 | Responsible Conduct of Research (RCR) training is a critical component of graduate education. Implicit bias, harassment prevention and handling complaints, issues of institutional equity, issues of race, gender and protected status in a scholarly environment. Instructor consent required. | FALL-SPRNG
GS - Graduate Studies | Responsible Conduct of Research: Mentoring & Wellness | 027172 | Responsible Conduct of Research (RCR) training is a critical component of graduate education. Mentor/advisee responsibilities, conflict of interest or commitment, navigating professional relationships, campus mental health resources, stress management. Instructor consent required. | FALL-SPRNG
GS - Graduate Studies | RCR: Best Practices in Responsible Scholarship | 027173 | Responsible Conduct of Research (RCR) training is a critical component of graduate education. Explore and discuss best research practices with faculty, librarians and other academic staff. Topics include human subjects, IRB, animal subjects, data management, collaborative research, university-industry guidelines, fiscal responsibility, research costing compliance, inventions, patents, and technology transfer, project management, citation management, discipline-specific RCR issues. Instructor consent required. | FALL-SPRNG
GS - Graduate Studies | EIS Academic Writing I | 004973 | In Academic Writing I, students improve their writing skills by writing multiple drafts of some of the standard graduate-level text forms. Peer review and instructor feedback are offered to help students advance to the highest level of proficiency. In the process of writing papers, students also develop an awareness of text purpose and audience expectation while improving grammar and vocabulary skills. Specific skills such as how to recognize and avoid plagiarism are taught through paraphrasing and source citation. | FALL-SPRNG
GS - Graduate Studies | EIS Oral Communication | 004974 | In this active, practical course, students improve their ability to communicate effectively and confidently in academic and professional settings. Multiple opportunities for recorded practice in and out of class allow students to reflect on their own performance and use peer and instructor feedback to develop strategies for improving future interactions. Course topics include small talk; participating in and leading discussions; self-introductions; networking; interviewing language; elements of speech based on student needs; and self-analysis and reflection. By the end of this course, students will more successfully and confidently participate in academic and professional communities. | FALL-SPRNG
GS - Graduate Studies | EIS Writing in the Social Sciences and Humanities | 026115 | Specifically designed for students in the social sciences and humanities. In this course, students will prepare a Definition paper, a Literature Review paper, and an individual Final Project paper. | FALL-SPRNG
GS - Graduate Studies | EIS Writing in STEM Fields | 026117 | Specifically designed for students in STEM (science, technology, engineering, and mathematics) fields. In this course, students will prepare a Problem-Solution paper, a Data Visualization and Interpretation paper, and an individual Final Project paper. | FALL-SPRNG
GS - Graduate Studies | EIS Academic Writing II | 015670 | This course concentrates on developing advanced academic writing skills. Students analyze and produce both general and discipline-specific texts and improve use of grammatical, syntactic, and rhetorical structures of academic writing. Through individualized instructor and peer feedback, students increase awareness of their individual writing strengths and weaknesses. They gain experience revising texts and using online and other academic resources, which facilitate continued, self-directed learning. The writing assignments include Problem-Solution Paper, Literature Review, and Research Paper. Course topics also include field-specific style, audience awareness, flow, and source synthesis. Instructor consent required. | FALL-SPRNG
GS - Graduate Studies | EIS Academic Presentations | 015669 | In this course, students develop their presentation and language skills by making presentations of increasing length and complexity. Students learn how to develop presentations that are appropriate for their audience and time limit, that have clear organization and transitions, and that include effective visuals. They also practice presenting effectively by paying attention to eye contact, body language, pace, and by participating in question-and-answer (Q&A) sessions. Students enhance their language skills, including pronunciation and word choice, through classroom instruction and practice and by receiving feedback on presentation content and delivery. | FALL-SPRNG
GS - Graduate Studies | EIS Advanced Academic Writing for PhD Students | 026119 | This course is designed for advanced Ph.D. students writing a dissertation, publication, or other major research project. Students work on their own major writing project throughout the semester. Students develop advanced academic writing skills by analyzing and producing a discipline-specific text form and improving control over grammatical, syntactic, and rhetorical structures. Through individualized instructor attention, peer review, and field specific feedback, students improve awareness of their individual writing strengths and weaknesses. Additionally, they gain experience revising their texts and become familiar with academic resources, facilitating self-directed learning. | FALL-SPRNG
GS - Graduate Studies | EIS Pronunciation | 021643 | This course focuses on increasing students' intelligibility (ability to be understood) through recognition and production of basic sounds and patterns in spoken US English, awareness of student-specific challenges, and development of self-practice strategies. Topics include the articulation and perception of US English vowel and consonant sounds, syllable and word stress, rhythm, and intonation. Students learn to use volume, vocal energy, and pacing to enhance clarity and meaning. They also work on increasing their awareness and accuracy of grammatical items particularly important for fluency, such as contractions, singular/plural, and present-tense and past-tense endings. Instructor consent required. | FALL-SPRNG
GS - Graduate Studies | College Teaching and Visual Communication | 014599 | Visual communication for teaching and other professionals in print, in face-to-face situations and online. Includes intro to web design, intro to graphic design, effective presentations, development of an electronic teaching portfolio and exploration of other instructional technology for college teaching. Instructor consent required. | FALL
GS - Graduate Studies | Teaching Diverse Learners | 023824 | Today’s college students are diverse in race, gender, national affiliation, age, economic background, sexual orientation, religious affiliation, educational background, and many more factors. Effective college instructors are prepared to teach diverse student bodies, including students who do not share their individual experience. This course will address teaching practices to promote inclusion and equity and will also address related, current topics in higher education. This course is for anyone interested in 1) creating more inclusive learning environments, 2) teaching students from diverse backgrounds more effectively, and 3) exploring individual instructional biases. | FALL-SPRNG
GS - Graduate Studies | Bass Digital Education Colloquium | 025689 | Critically reflect on digital pedagogies and emerging technologies to design a faculty-led project; participate in regular workshops; apply project methodologies to execute a faculty-led digital learning project; develop a digital portfolio for your future professional career; showcase a final project in a spring symposium for the Duke community and meaningfully contribute to and benefit from participation in a teaching and learning community of faculty, digital fellows, and education leaders, in partnership with Duke Learning Innovation. Prerequisite: Graduate Studies 762. Instructor consent required. | FALL-SPRNG
GS - Graduate Studies | Colloquium on the Academic Profession | 012583 | This course is designed to explore faculty roles and responsibilities at various types of colleges and universities. It will bring together faculty from schools in the Triad and Triangle area to discuss such topics as: how teaching is evaluated and weighed at different institutions; what counts as service; what are different schools looking for in new faculty appointments; how can you maintain a research career in a school whose priorities are undergraduate teaching; what makes a good mentor; departmental politics. The course is restricted to Preparing Future Faculty Fellows and will meet monthly on the campuses of Durham Technical Community College, Duke, Elon College, Guilford College, Meredith College, NCCU, and NCSU. | FALL-SPRNG
GS - Graduate Studies | College Teaching Practicum & Observation | 028520 | Peer observation of teaching in a college setting; review of best practices and practical guidelines for conducting classroom observations; engagement with instructional colleagues across disciplines; self-reflection on development as a teacher. Prerequisites: 1) students must be concurrently teaching as instructor of record, TAing with an instructional role or otherwise acting as a regular, primary facilitator of instruction in a college setting; 2) students must have completed or be enrolled in another course or training with a pedagogical focus. Fulfills requirement for teaching and observation in certificate in college teaching (Teaching Triangles.) | FALL-SPRNG
GS - Graduate Studies | Grant and Fellowship Writing in the Humanities and Social Sciences | 024498 | Major concepts for effective persuasive writing for grant and fellowship applications in humanities and social sciences disciplines. Topics include: overview of funding opportunities in the humanities and social sciences; structure of grant proposals; structure of fellowship applications; effective writing for an interdisciplinary audience; writing methods; editing and revision strategies. Consent of instructor is required. | FALL-SPRNG
GS - Graduate Studies | Experiential Learning Workshop | 026992 | Provides structure for doctoral students to pursue experiential learning in support of their major academic subject. Students reflect on concurrent experiential activities (internships, interdisciplinary research teams, group consulting projects), and integrate these experiences into their larger academic and professional trajectories. Through group discussion and reflective writing assignments, students consider how their experiential learning informs academic research content and practice. Students also identify skills honed through academic research that are transferable and valuable beyond academia. Instructor consent required. | FALL-SPRNG
GS - Graduate Studies | Duke Graduate Academy | 025196 | Topics designed to introduce graduate students to skills, tools, and knowledge that augment their regular coursework and help them prepare for dissertation research, innovative teaching, leadership, and/or public engagement. | SU ONLY
GSF - Gender Sexuality & Feminist St | First-Year Seminar in Gender Studies | 014770 | New concepts and themes in gender and feminist studies. Topics may vary each semester. | FALL-SPRNG
GSF - Gender Sexuality & Feminist St | Gateway Seminar: Gender and Everyday Life | 014779 | What is gender? How does it impact your everyday life? Designed to introduce students to the study of gender, sexuality, and feminism, this course will explore these questions by focusing on settings in which gender shapes how we live, work, consume, see ourselves, forge identities, relate to others, navigate institutions, and make ethical decisions. Students’ reflections on their own experiences and understanding of gender will be a consistent theme. How does gender define the social spaces we move through and inhabit? How does gender structure the various social institutions that shape our lives? In every part of the course, gender will be connected to race, sexuality, class, and nation. | FALL-SPRNG
GSF - Gender Sexuality & Feminist St | History of Latinxs in the United States | 026289 | This introductory course will cover the social, cultural, and political histories of Latino/as in the United States from 1848 to the present including the Treaty of Guadalupe Hidalgo, the Great Depression, WWI/WWII, the creation of Latino/a civil rights organizations, and the civil wars and free trade agreements of the 1980s and 1990s that have spurned so much of contemporary migration. Themes include colonialism and conquest, sexuality and gender, race and ethnicity, transnationalism and migration, social inequality and practices of resistance. This class will highlight the diversity of the Latino/a experience—focusing on the history of Afro-Latino/as, queer Latino/as, and undocumented Latino/as. | FALL-SPRNG
GSF - Gender Sexuality & Feminist St | Gateway Seminar: The Global Sixties: Race, Revolution, Sexuality | 022307 | The 1960s in global context, focusing particularly on Europe, Latin America, and the United States. The rise of mass movements dedicated to racial, economic, and sexual justice, against the backdrop of Cold War and decolonization. The mobilization of music, film, and the body in the service of revolution, with attention also to the global backlash and the rise of a new conservativism. Course materials include memoirs, speeches, political treatises, and cultural artifacts from the period. | FALL-SPRNG
GSF - Gender Sexuality & Feminist St | Gateway Seminar: The Price of Sex: Gender and the Global Political Economy | 025612 | Explores how sex and gender have shaped economic policies and opportunities in different settings, particularly in the modern era (19th, 20th, and 21st centuries). Will focus on public policies and normative practices at the local, national, and international levels. As a gateway seminar for the history major, will focus on developing an understanding of historiography and methodology culminating in a prospectus for a future research project. | FALL-SPRNG
GSF - Gender Sexuality & Feminist St | Intersections of the Sexual Brain | 026715 | Understanding how the human brain and environment interconnect evolved dramatically with recent advances in neuroscience research methods. Students analyze such interconnections and the impact on societal theories of human sexuality. Students assess influential factors such as ethnicity/race, culture, and religion, all diversely represented in contemporary America. Students read and discuss scientific and popular articles with historical context and explore the consequences of scientific observations on the personal, societal and political levels. Students develop written and oral communication skills and work collaboratively with fellow peers. Open only to Focus Program students. | FALL
GSF - Gender Sexuality & Feminist St | Critical Approaches to Global Issues | 002842 | Introduction to critical transnational studies through several disciplinary approaches. Examines capitalism and neo-liberal globalization and their relationships to culture, politics, economics, and other social forms and outcomes; considers transnationalism "from below"; addresses linear and Western-centric thinking about progress and modernity; focuses a historical lens on political discourses, institutions, and projects to understand them contextually; demonstrates how cultures and identities are dynamically constituted in interaction with historical, material, political, and situational factors; considers how different inequalities and contestations inflect most social formations. | FALL-SPRNG
GSF - Gender Sexuality & Feminist St | LGBTQ/Queer Cinema and Cultural Production | 023563 | This class investigates LGBTQ identities, communities and relationships pre, post, and during the Stonewall era through cinema, television, and new media. We will also explore constructions of sexuality, gender, class, race, and nationalism within the context of LGBTQ transnational film cultures and scholarship. | FALL-SPRNG
GSF - Gender Sexuality & Feminist St | Introduction to LGBTQ Studies | 010259 | Topics include homosexuality and theory, history, law, religion, education, the arts and literature, the military, and the health sciences. | SPRING
GSF - Gender Sexuality & Feminist St | Muslim Women Across the Ages | 020896 | This course explores the diverse realities of Muslim women's lives, from the origins of Islam to the present, through autobiographical and biographical accounts situated in their social, economic, political, and cultural contexts. The women we will encounter through textual and audiovisual materials represent a wide range of personal backgrounds, including scholars, mystics, merchants, philanthropists, poets, slavegirls, feminists, and Islamists. We will metaphorically travel across the globe and time to understand the multifarious facets of Muslim women's lived experiences. | FALL
GSF - Gender Sexuality & Feminist St | Gender and Socialism | 024724 | History of socialist feminism as a global political movement and philosophical-theoretical tradition with a special focus on its divergent national trajectories and conflict-ridden relationship with liberal feminism and socialist and communist movements and governments in Europe, Russia, China and US since the nineteenth century; offers an overview of European, Russian, Chinese and US history of the last two centuries; includes exploration of principles and aspirations that informed socialist theory of modern society, social justice, family, motherhood, parenthood, sexual difference, gender equality as well as public policies and legislation instituted or informed by the socialist tradition. | FALL-SPRNG
GSF - Gender Sexuality & Feminist St | Gender and Culture | 001879 | Explanation of differing beliefs about gender cross-culturally, by comparison with dominant themes about gender in our own cultural history and contemporary ideological struggles. | SPRING
GSF - Gender Sexuality & Feminist St | Case Studies in Global Sexual and Reproductive Health | 024398 | Through the examination of weekly case studies, students will explore the complexity of working in the field of global sexual and reproductive health and the ways in which various health and social science disciplines can be integrated in the development of effective health programs. Session topics will include family planning, maternity care, gender-based violence, abortion, and HIV/AIDS. Using examples from the US and low-and middle-income countries, students will identify key focus areas in sexual and reproductive health, technical and programmatic challenges and successful interventions. Recommended prerequisite: Global Health 212. | SPRING
GSF - Gender Sexuality & Feminist St | Women and the Political Process | 010426 | A systematic analysis of the U.S. political system, electoral politics, platform implications, and leadership trends in the context of women's role in political life, as voters, leaders, and citizens. | FALL
GSF - Gender Sexuality & Feminist St | Politics of Pandemics | 028248 | Exploration of social, cultural, historical, and political facets of epidemic disease and widespread health crises. Key concepts of medical anthropological research and writing; reading ethnographic texts alongside journalistic, literary, and policy accounts of disease experiences and institutional responses. Assess scope, scale, and genre associated with representing pandemics. Analyze global case studies of both infectious and chronic diseases. | SPRING
GSF - Gender Sexuality & Feminist St | Gender and Language | 009662 | Theoretical approaches to the question of the interrelationship of gender and language including neurobiology, psychology, semiotics, feminist critical theory, philosophy of language, discourse analysis, and linguistic theory. Taught in English. | FALL
GSF - Gender Sexuality & Feminist St | Selena: Music, Media, and the Mexican American Experience | 028872 | How did singer Selena Quintanilla impact the world and why does she remain as such an important cultural fixture for Mexican-American communities? This class explores the life, music, and legacy of Selena Quintanilla. We will discuss how Selena used music to navigate a complex Mexican-American identity. Focusing on intersectional feminism, sexuality, iconicity, and fandom, we will learn about Selena's music throughout the years and consider how these themes are interpreted and complicated across borders. Course materials engage readings from pop music studies, gender, sexuality, and feminist studies, Latinx studies and include a range of films, audio recordings, and podcasts. | SPRING
GSF - Gender Sexuality & Feminist St | Women, Gender, and Sexuality in U.S. History | 021373 | Major questions relating to women and women's place in society over the course of U.S. history, broadly defined, from the colonial period to the present: How did different groups of women see themselves as women? How did views of women's sexuality change? How did men's and women's relationships and roles change? How did women understand their connections to the larger society? How did race, ethnicity, and class shape all those issues? Course uses a variety of materials, including novels, movies, images, and music to explore the ethical contours of women's lives in the past, following change over time to better understand women's position today. | FALL-SUM
GSF - Gender Sexuality & Feminist St | Race, Gender, Class, & Computing | 027807 | This course explores the diversity, equity, and inclusion (DEI) challenges in computing through an introduction to and analysis of identity as a social construct, its impact on computing departments and organizations, and the resulting impact of technology on various identities. | FALL-SPRNG
GSF - Gender Sexuality & Feminist St | Sound, Music, and Gender | 028804 | This seminar explores key topics in gender, sexuality, and feminist studies through musical case studies from contrasting cultural contexts. Through analyses of sonic expressive practices (e.g. drag, queer and trans voices, sex and rock, feminist listening) we consider 1) how genders sound and how sounds gender; 2) music's capacity to transgress, (re)form, and transform--as well as its complicity in perpetuating oppression; 3) music as a resource for dreaming and desiring. No music background is necessary. | SPRING
GSF - Gender Sexuality & Feminist St | Book Publishing & Marketing: A Case Study of the Romance Fiction Industry | 022921 | A case study of the US romance fiction industry and its global reach. The romance novel is the most popular form of fiction in the world. Its industry is powered by women, produces a product consumed by women, and exports to global audiences. Includes: its history, role in popular American culture, and rise to dominate the fiction market; how creative projects become commercial products; dramatic shifts in the book industry over three centuries, including the ebook- and self-publishing revolutions; how notions of gender and sexuality have shaped the aggressive and ingenious marketing of romance fiction from its origins; representations of race in romance fiction. | SPRING
GSF - Gender Sexuality & Feminist St | Climate, Culture and Identity | 017909 | This course focuses on some of the transformations that climate change is bringing - not just to human livelihoods and to the non-human world, but to the very definition of the human. In an era defined by the overwhelming influence of homo sapiens on the planet, historic distinctions between nature and culture are starting to blur and fall apart. What role can feminist and queer theory play in helping us to understand these changes to human identity? What can gender studies contribute to techno-scientific understandings of a global warming? We’ll take on these and many other questions through readings in literature and theory, and experiential learning with the Duke Campus Farm. | FALL-SPRNG
GSF - Gender Sexuality & Feminist St | Women and Power in the Renaissance | 025130 | Explores the intellectual, social, and political history of women in Renaissance Europe. Despite the overwhelmingly patriarchal nature of early modern society, many women wrote treatises, dialogues, and poetry in which they argued for a broader role for women. Students will examine these primary texts (some by famous figures, others by much less well-known writers) within the context of a burgeoning social history that has provided a more nuanced view of gender relations and power in this period. | FALL-SPRNG
GSF - Gender Sexuality & Feminist St | From History to Fantasy: Medieval Religions in Film & Fiction | 020445 | Explores the intersection of modern popular culture and medieval religious culture. Deep dive into how modern creators of mass entertainment use common notions of medieval faith, power, race, sexualities and violence to capture and hold our interest, teach us lessons about ourselves, and sell products. How do our ideas of faith, sexuality, race and power inspire or constrain the fiction we create about the past? What impact does this have on consumers? Monks, nuns, knights, crusades, secret societies, suffragists, alt-right, plague. Modern novels, commentaries, history, medieval texts, neurobiology, TV, films, ads, games, memes, clubs. Read, discuss, write, research. | SPRING
GSF - Gender Sexuality & Feminist St | Gender and Sexuality in the Ancient World | 023442 | Class examines ancient erotic poetry, prose, material evidence (e.g., vase paintings) to explicate gender as a cultural sign: sexuality as a language in which other business is transacted. “Obscene” literature, paintings, etc. evidence how the ancients constructed men, women, sexuality—but also social hierarchies, national prerogatives, and identity. | FALL-SPRNG
GSF - Gender Sexuality & Feminist St | Sexuality and the Law | 027436 | This course will introduce students to legal and ethical issues at the intersection of law, gender and sexuality. The course will use interpretive methods used in jurisprudence, as well as conceptual tools developed by feminist, critical race and queer theoreticians to explore such issues as the criminalization of gay sex, the equal protection of all persons regardless of their sexual orientation or gender identity, and the role of the state in resolving perceived conflicts between that right to equal protection and the right to religious freedom. The course will take a cross-cultural / multi-jurisdictional comparative approach to these issues. | FALL-SPRNG
GSF - Gender Sexuality & Feminist St | Gender and Media | 028958 | The aim of this course is to critically analyze media culture and communication landscapes from a feminist and gender studies perspective. We will address a wide range of media innovations and their histories, unpacking and critically questioning them through the insights offered by feminist, queer, and intersectional analytical tools. To each, we will examine historical, ethical, sociological, theoretical, literary or film perspectives. What roles do media spaces play in our everyday lives and how do our politics and self-understandings inform and reflect burgeoning platforms? This course will consider these questions in terms of US media cultures and its interconnected global frameworks. | FALL-SPRNG
GSF - Gender Sexuality & Feminist St | Masculinities & Global Politics | 023606 | The course uses readings and films to examine masculinities historically and transnationally, including a unit on masculinities in US politics; draws from history, sociology, feminist geography, popular culture studies, Black studies, and sexuality and queer studies; interactive lectures and guest scholars. Each student is guided to complete an interview-based research project with three male-identified persons of multiple generations with serves in lieu of a final exam. | FALL-SPRNG
GSF - Gender Sexuality & Feminist St | Sex/Gender - Nature/Nurture: Intersections of Biology and Society | 022838 | Debates about sexuality, sex, and gender hinge on radically different ideas about relative effects of biological forces vs. social forces, or nature vs. nurture. Course changes terms of arguments about sexuality and gender and nature/nurture. Explores how nature/nurture emerged as scientific and popular debate. Evaluates new developments in science and cultural fields that are now reconsidering how biology and environments interact. Showcases debates about how sex and sexuality are formed through interplay of genetic information, hormones, material bodies, and social environments. | FALL-SPRNG
GSF - Gender Sexuality & Feminist St | Spanish Civil War and Its Effects Today: History, Gender, Literature, Film | 026238 | Spanish Civil War of 1936-39 through literary and historical readings, art, music, and film. Special attention given to values held by supporters of each side, and how they put them into practice during and after the war. Consideration of American volunteers who fought fascism in Spain. Emphasis on human rights violations, and how they still affect Spain today. Taught in Spanish. Not open to students who have taken Spanish 431S or Human Rights 431S. Recommended prerequisite: Spanish 331S or Spanish 316S, or higher, or permission of instructor. | SPRING
